id,lat,long,id_2,lat_2,long_2,id_total,type
"86","48.7950688200","-124.0395790000","39","47.0224387800","-123.5006580000","8639","2"
"86","48.7950688200","-124.0395790000","38","46.7104448000","-123.8730830000","8638","2"
"86","48.7950688200","-124.0395790000","35","47.0772485300","-123.9686490000","8635","2"
"86","48.7950688200","-124.0395790000","34","47.3850263800","-124.0754580000","8634","2"
"86","48.7950688200","-124.0395790000","32","47.9401508000","-123.7297350000","8632","2"
"86","48.7950688200","-124.0395790000","31","47.8263151600","-122.9132100000","8631","2"
"86","48.7950688200","-124.0395790000","30","46.8453611100","-122.7796990000","8630","2"
"86","48.7950688200","-124.0395790000","29","47.1531389600","-122.2906270000","8629","2"
"86","48.7950688200","-124.0395790000","28","47.4552952900","-122.1866290000","8628","2"
"86","48.7950688200","-124.0395790000","27","47.6295622000","-122.2540880000","8627","2"
"86","48.7950688200","-124.0395790000","26","47.1728142600","-121.6132350000","8626","2"
"86","48.7950688200","-124.0395790000","25","47.5874008500","-121.4825350000","8625","2"
"86","48.7950688200","-124.0395790000","24","47.8502065900","-121.9210130000","8624","2"
"86","48.7950688200","-124.0395790000","23","48.6554883500","-122.5674870000","8623","2"
"86","48.7950688200","-124.0395790000","22","48.3139814300","-122.0222000000","8622","2"
"86","48.7950688200","-124.0395790000","21","48.5079236300","-122.3594910000","8621","2"
"86","48.7950688200","-124.0395790000","20","48.7974315600","-121.9870660000","8620","2"
"86","48.7950688200","-124.0395790000","19","48.9196994700","-122.6644580000","8619","2"
"86","48.7950688200","-124.0395790000","18","49.1979643700","-122.1332250000","8618","2"
"86","48.7950688200","-124.0395790000","14","46.9711424700","-119.8572150000","8614","2"
"86","48.7950688200","-124.0395790000","11","48.0701482900","-119.0224200000","8611","2"
"86","48.7950688200","-124.0395790000","10","48.1263634200","-116.1751240000","8610","2"
"86","48.7950688200","-124.0395790000","9","46.1799145000","-112.9652400000","869","2"
"87","48.6396833300","-124.7433830000","99","50.9986670000","-125.8900270000","8799","2"
"87","48.6396833300","-124.7433830000","87","48.6396833300","-124.7433830000","8787","3"
"87","48.6396833300","-124.7433830000","43","48.0764725000","-124.5532870000","8743","2"
"88","48.9870156000","-119.3551630000","100","49.7935887700","-124.9183430000","88100","2"
"88","48.9870156000","-119.3551630000","98","50.1222464700","-125.0564740000","8898","2"
"88","48.9870156000","-119.3551630000","97","50.4604304800","-124.1467120000","8897","2"
"88","48.9870156000","-119.3551630000","96","50.9129302100","-122.3986340000","8896","2"
"88","48.9870156000","-119.3551630000","95","50.7462197800","-121.4269500000","8895","2"
"88","48.9870156000","-119.3551630000","94","48.6571158800","-123.5175320000","8894","2"
"88","48.9870156000","-119.3551630000","93","49.4382733100","-124.2224790000","8893","2"
"88","48.9870156000","-119.3551630000","92","49.8764835700","-123.4365590000","8892","2"
"88","48.9870156000","-119.3551630000","89","49.6359785200","-117.9795440000","8889","3"
"88","48.9870156000","-119.3551630000","88","48.9870156000","-119.3551630000","8888","3"
"88","48.9870156000","-119.3551630000","86","48.7950688200","-124.0395790000","8886","2"
"88","48.9870156000","-119.3551630000","85","48.4248857400","-117.7738870000","8885","3"
"88","48.9870156000","-119.3551630000","84","47.7622123300","-117.8607200000","8884","3"
"88","48.9870156000","-119.3551630000","83","47.3828889300","-116.5125230000","8883","3"
"88","48.9870156000","-119.3551630000","81","47.3143365100","-120.6896500000","8881","3"
"88","48.9870156000","-119.3551630000","57","44.7756118200","-123.8522020000","8857","2"
"88","48.9870156000","-119.3551630000","56","45.1914965100","-123.7448030000","8856","2"
"88","48.9870156000","-119.3551630000","41","46.2396430700","-122.0994960000","8841","2"
"88","48.9870156000","-119.3551630000","40","47.2936767900","-123.1816370000","8840","2"
"88","48.9870156000","-119.3551630000","39","47.0224387800","-123.5006580000","8839","3"
"88","48.9870156000","-119.3551630000","38","46.7104448000","-123.8730830000","8838","2"
"88","48.9870156000","-119.3551630000","35","47.0772485300","-123.9686490000","8835","2"
"88","48.9870156000","-119.3551630000","34","47.3850263800","-124.0754580000","8834","2"
"88","48.9870156000","-119.3551630000","32","47.9401508000","-123.7297350000","8832","2"
"88","48.9870156000","-119.3551630000","31","47.8263151600","-122.9132100000","8831","2"
"88","48.9870156000","-119.3551630000","30","46.8453611100","-122.7796990000","8830","2"
"88","48.9870156000","-119.3551630000","29","47.1531389600","-122.2906270000","8829","2"
"88","48.9870156000","-119.3551630000","28","47.4552952900","-122.1866290000","8828","2"
"88","48.9870156000","-119.3551630000","27","47.6295622000","-122.2540880000","8827","2"
"88","48.9870156000","-119.3551630000","26","47.1728142600","-121.6132350000","8826","2"
"88","48.9870156000","-119.3551630000","25","47.5874008500","-121.4825350000","8825","2"
"88","48.9870156000","-119.3551630000","24","47.8502065900","-121.9210130000","8824","2"
"88","48.9870156000","-119.3551630000","23","48.6554883500","-122.5674870000","8823","2"
"88","48.9870156000","-119.3551630000","22","48.3139814300","-122.0222000000","8822","2"
"88","48.9870156000","-119.3551630000","21","48.5079236300","-122.3594910000","8821","2"
"88","48.9870156000","-119.3551630000","20","48.7974315600","-121.9870660000","8820","2"
"88","48.9870156000","-119.3551630000","19","48.9196994700","-122.6644580000","8819","2"
"88","48.9870156000","-119.3551630000","18","49.1979643700","-122.1332250000","8818","2"
"88","48.9870156000","-119.3551630000","14","46.9711424700","-119.8572150000","8814","3"
"88","48.9870156000","-119.3551630000","11","48.0701482900","-119.0224200000","8811","3"
"88","48.9870156000","-119.3551630000","10","48.1263634200","-116.1751240000","8810","2"
"88","48.9870156000","-119.3551630000","9","46.1799145000","-112.9652400000","889","2"
"89","49.6359785200","-117.9795440000","100","49.7935887700","-124.9183430000","89100","2"
"89","49.6359785200","-117.9795440000","98","50.1222464700","-125.0564740000","8998","2"
"89","49.6359785200","-117.9795440000","97","50.4604304800","-124.1467120000","8997","2"
"89","49.6359785200","-117.9795440000","96","50.9129302100","-122.3986340000","8996","2"
"89","49.6359785200","-117.9795440000","95","50.7462197800","-121.4269500000","8995","2"
"89","49.6359785200","-117.9795440000","94","48.6571158800","-123.5175320000","8994","2"
"89","49.6359785200","-117.9795440000","93","49.4382733100","-124.2224790000","8993","2"
"89","49.6359785200","-117.9795440000","92","49.8764835700","-123.4365590000","8992","2"
"89","49.6359785200","-117.9795440000","89","49.6359785200","-117.9795440000","8989","3"
"89","49.6359785200","-117.9795440000","88","48.9870156000","-119.3551630000","8988","3"
"89","49.6359785200","-117.9795440000","86","48.7950688200","-124.0395790000","8986","2"
"89","49.6359785200","-117.9795440000","85","48.4248857400","-117.7738870000","8985","3"
"89","49.6359785200","-117.9795440000","84","47.7622123300","-117.8607200000","8984","3"
"89","49.6359785200","-117.9795440000","83","47.3828889300","-116.5125230000","8983","3"
"89","49.6359785200","-117.9795440000","81","47.3143365100","-120.6896500000","8981","3"
"89","49.6359785200","-117.9795440000","57","44.7756118200","-123.8522020000","8957","2"
"89","49.6359785200","-117.9795440000","56","45.1914965100","-123.7448030000","8956","2"
"89","49.6359785200","-117.9795440000","41","46.2396430700","-122.0994960000","8941","2"
"89","49.6359785200","-117.9795440000","40","47.2936767900","-123.1816370000","8940","2"
"89","49.6359785200","-117.9795440000","39","47.0224387800","-123.5006580000","8939","3"
"89","49.6359785200","-117.9795440000","38","46.7104448000","-123.8730830000","8938","2"
"89","49.6359785200","-117.9795440000","35","47.0772485300","-123.9686490000","8935","2"
"89","49.6359785200","-117.9795440000","34","47.3850263800","-124.0754580000","8934","2"
"89","49.6359785200","-117.9795440000","32","47.9401508000","-123.7297350000","8932","2"
"89","49.6359785200","-117.9795440000","31","47.8263151600","-122.9132100000","8931","2"
"89","49.6359785200","-117.9795440000","30","46.8453611100","-122.7796990000","8930","2"
"89","49.6359785200","-117.9795440000","29","47.1531389600","-122.2906270000","8929","2"
"89","49.6359785200","-117.9795440000","28","47.4552952900","-122.1866290000","8928","2"
