source,target,flow,source_lat,source_lon,target_lat,target_lon,source_num
56021,41035,-8,41.3071,-104.6892,42.6863,-121.65,41035
2020,41037,-11,61.1504,-149.1125,42.793,-120.3872,41037
2198,41037,-5,55.8164,-133.0585,42.793,-120.3872,41037
6037,41037,-158,34.3213,-118.2247,42.793,-120.3872,41037
6113,41037,-34,38.6865,-121.9015,42.793,-120.3872,41037
12115,41037,-70,27.1843,-82.3314,42.793,-120.3872,41037
29183,41037,-4,38.7824,-90.6741,42.793,-120.3872,41037
41001,41037,-12,44.7091,-117.6755,42.793,-120.3872,41037
41003,41037,-104,44.4917,-123.4285,42.793,-120.3872,41037
41011,41037,-16,43.1742,-124.0597,42.793,-120.3872,41037
41013,41037,-18,44.1422,-120.356,42.793,-120.3872,41037
41017,41037,-94,43.9146,-121.2269,42.793,-120.3872,41037
41023,41037,-5,44.4913,-119.0073,42.793,-120.3872,41037
41025,41037,-65,43.0641,-118.9678,42.793,-120.3872,41037
41029,41037,-169,42.4321,-122.7283,42.793,-120.3872,41037
41035,41037,-62,42.6863,-121.65,42.793,-120.3872,41037
41039,41037,-15,43.9386,-122.8473,42.793,-120.3872,41037
41041,41037,-10,44.6418,-123.8681,42.793,-120.3872,41037
41045,41037,-43,43.1935,-117.6231,42.793,-120.3872,41037
41047,41037,-46,44.9032,-122.5846,42.793,-120.3872,41037
41051,41037,-12,45.5465,-122.4147,42.793,-120.3872,41037
41059,41037,-13,45.5916,-118.7366,42.793,-120.3872,41037
41067,41037,-13,45.5598,-123.0983,42.793,-120.3872,41037
49047,41037,-84,40.1246,-109.5186,42.793,-120.3872,41037
53011,41037,-35,45.7793,-122.4826,42.793,-120.3872,41037
53041,41037,-18,46.5775,-122.3919,42.793,-120.3872,41037
53071,41037,-11,46.2297,-118.4786,42.793,-120.3872,41037
53077,41037,-87,46.4568,-120.7387,42.793,-120.3872,41037
55031,41037,-4,46.4329,-91.9162,42.793,-120.3872,41037
55035,41037,-1,44.7266,-91.2861,42.793,-120.3872,41037
1077,41039,-23,34.9015,-87.6541,43.9386,-122.8473,41039
1081,41039,-16,32.6011,-85.3552,43.9386,-122.8473,41039
1125,41039,-21,33.2895,-87.5256,43.9386,-122.8473,41039
2020,41039,-96,61.1504,-149.1125,43.9386,-122.8473,41039
2110,41039,-25,58.4509,-134.1764,43.9386,-122.8473,41039
2122,41039,-27,60.2538,-151.5612,43.9386,-122.8473,41039
2130,41039,-20,55.5867,-130.937,43.9386,-122.8473,41039
2170,41039,-10,62.3158,-149.5715,43.9386,-122.8473,41039
2180,41039,-7,64.9106,-164.0344,43.9386,-122.8473,41039
2198,41039,-2,55.8164,-133.0585,43.9386,-122.8473,41039
4005,41039,-16,35.8387,-111.7705,43.9386,-122.8473,41039
4013,41039,-169,33.3487,-112.4911,43.9386,-122.8473,41039
4015,41039,-27,35.7046,-113.7582,43.9386,-122.8473,41039
4019,41039,-66,32.0975,-111.7895,43.9386,-122.8473,41039
4021,41039,-51,32.9047,-111.3447,43.9386,-122.8473,41039
4025,41039,-2,34.5997,-112.5538,43.9386,-122.8473,41039
4027,41039,-156,32.7693,-113.9058,43.9386,-122.8473,41039
5045,41039,-16,35.1473,-92.332,43.9386,-122.8473,41039
6001,41039,-50,37.6464,-121.8886,43.9386,-122.8473,41039
6013,41039,-98,37.9193,-121.9281,43.9386,-122.8473,41039
6023,41039,-95,40.6993,-123.8756,43.9386,-122.8473,41039
6029,41039,-11,35.343,-118.7302,43.9386,-122.8473,41039
6035,41039,-14,40.6734,-120.5947,43.9386,-122.8473,41039
6037,41039,-152,34.3213,-118.2247,43.9386,-122.8473,41039
6041,41039,-50,38.0735,-122.7234,43.9386,-122.8473,41039
6053,41039,-21,36.2171,-121.2387,43.9386,-122.8473,41039
6055,41039,-32,38.5065,-122.3306,43.9386,-122.8473,41039
6057,41039,-58,39.3015,-120.7683,43.9386,-122.8473,41039
6059,41039,-122,33.7031,-117.7609,43.9386,-122.8473,41039
6061,41039,-202,39.0635,-120.7178,43.9386,-122.8473,41039
6065,41039,-182,33.7433,-115.994,43.9386,-122.8473,41039
6067,41039,-188,38.4488,-121.3445,43.9386,-122.8473,41039
6071,41039,-148,34.8416,-116.1786,43.9386,-122.8473,41039
6073,41039,-235,33.0339,-116.7354,43.9386,-122.8473,41039
6075,41039,-40,37.7567,-122.4397,43.9386,-122.8473,41039
6079,41039,-24,35.387,-120.4042,43.9386,-122.8473,41039
6081,41039,-33,37.423,-122.3289,43.9386,-122.8473,41039
6083,41039,-31,34.6714,-120.0151,43.9386,-122.8473,41039
6085,41039,-36,37.2318,-121.6952,43.9386,-122.8473,41039
6089,41039,-59,40.7639,-122.041,43.9386,-122.8473,41039
6095,41039,-47,38.2703,-121.9331,43.9386,-122.8473,41039
6097,41039,-19,38.5285,-122.8874,43.9386,-122.8473,41039
6109,41039,-14,38.0275,-119.9549,43.9386,-122.8473,41039
6111,41039,-37,34.4547,-119.0848,43.9386,-122.8473,41039
6113,41039,-37,38.6865,-121.9015,43.9386,-122.8473,41039
6115,41039,-128,39.2692,-121.351,43.9386,-122.8473,41039
8005,41039,-89,39.6499,-104.3386,43.9386,-122.8473,41039
8013,41039,-28,40.0924,-105.3575,43.9386,-122.8473,41039
8031,41039,-63,39.7611,-104.8763,43.9386,-122.8473,41039
8035,41039,-41,39.3297,-104.9292,43.9386,-122.8473,41039
8037,41039,-32,39.628,-106.6954,43.9386,-122.8473,41039
8041,41039,-33,38.8324,-104.5258,43.9386,-122.8473,41039
8059,41039,-7,39.5865,-105.2505,43.9386,-122.8473,41039
8077,41039,-35,39.0183,-108.4665,43.9386,-122.8473,41039
8085,41039,-12,38.4024,-108.2688,43.9386,-122.8473,41039
8101,41039,-1,38.1738,-104.5125,43.9386,-122.8473,41039
8117,41039,-20,39.6342,-106.1163,43.9386,-122.8473,41039
8119,41039,-3,38.8823,-105.1619,43.9386,-122.8473,41039
8123,41039,-19,40.5549,-104.393,43.9386,-122.8473,41039
9003,41039,-5,41.8062,-72.7327,43.9386,-122.8473,41039
9009,41039,-14,41.4107,-72.9324,43.9386,-122.8473,41039
11001,41039,-51,38.9048,-77.0163,43.9386,-122.8473,41039
13053,41039,-24,32.3469,-84.7868,43.9386,-122.8473,41039
13135,41039,-67,33.9614,-84.024,43.9386,-122.8473,41039
13179,41039,-24,31.8278,-81.4946,43.9386,-122.8473,41039
13183,41039,-19,31.7525,-81.7454,43.9386,-122.8473,41039
13215,41039,-31,32.5099,-84.8762,43.9386,-122.8473,41039
15001,41039,-73,19.6012,-155.5212,43.9386,-122.8473,41039
15003,41039,-36,21.4588,-157.9747,43.9386,-122.8473,41039
15007,41039,-19,22.0398,-159.5957,43.9386,-122.8473,41039
15009,41039,-4,20.864,-156.5692,43.9386,-122.8473,41039
16001,41039,-82,43.4508,-116.2413,43.9386,-122.8473,41039
16005,41039,-1,42.6683,-112.2244,43.9386,-122.8473,41039
16017,41039,-190,48.3001,-116.6014,43.9386,-122.8473,41039
16019,41039,-10,43.388,-111.6148,43.9386,-122.8473,41039
16027,41039,-46,43.6249,-116.7093,43.9386,-122.8473,41039
16031,41039,-15,42.2838,-113.6012,43.9386,-122.8473,41039
16049,41039,-26,45.8441,-115.4671,43.9386,-122.8473,41039
16055,41039,-186,47.6743,-116.7018,43.9386,-122.8473,41039
16057,41039,-14,46.8156,-116.7116,43.9386,-122.8473,41039
16065,41039,-1,43.7843,-111.6604,43.9386,-122.8473,41039
16075,41039,-3,44.0068,-116.7605,43.9386,-122.8473,41039
17031,41039,-117,41.8401,-87.817,43.9386,-122.8473,41039
17093,41039,-8,41.5909,-88.4288,43.9386,-122.8473,41039
17097,41039,-29,42.3232,-88.0037,43.9386,-122.8473,41039
18083,41039,-16,38.6896,-87.4178,43.9386,-122.8473,41039
18141,41039,-5,41.6167,-86.2902,43.9386,-122.8473,41039
18167,41039,-26,39.4307,-87.3897,43.9386,-122.8473,41039
19007,41039,-8,40.7432,-92.8686,43.9386,-122.8473,41039
19103,41039,-8,41.6716,-91.5868,43.9386,-122.8473,41039
19113,41039,-13,42.0792,-91.5981,43.9386,-122.8473,41039
19155,41039,-34,41.3366,-95.5429,43.9386,-122.8473,41039
19181,41039,-55,41.3344,-93.5611,43.9386,-122.8473,41039
20161,41039,-4,39.2963,-96.735,43.9386,-122.8473,41039
20169,41039,-12,38.7841,-97.6495,43.9386,-122.8473,41039
20173,41039,-17,37.6845,-97.4608,43.9386,-122.8473,41039
21117,41039,-6,38.9337,-84.5331,43.9386,-122.8473,41039
21147,41039,-39,36.737,-84.4838,43.9386,-122.8473,41039
21185,41039,-15,38.3997,-85.4487,43.9386,-122.8473,41039
22071,41039,-6,30.0692,-89.9283,43.9386,-122.8473,41039
23005,41039,-44,43.8384,-70.3756,43.9386,-122.8473,41039
25015,41039,-31,42.3403,-72.6639,43.9386,-122.8473,41039
25017,41039,-5,42.4858,-71.3928,43.9386,-122.8473,41039
25021,41039,-28,42.1627,-71.2068,43.9386,-122.8473,41039
25025,41039,-35,42.3343,-71.0694,43.9386,-122.8473,41039
25027,41039,-17,42.3511,-71.9078,43.9386,-122.8473,41039
26077,41039,-17,42.2454,-85.5305,43.9386,-122.8473,41039
26081,41039,-17,43.032,-85.5493,43.9386,-122.8473,41039
26125,41039,-64,42.6609,-83.3859,43.9386,-122.8473,41039
27021,41039,-5,46.9491,-94.3263,43.9386,-122.8473,41039
27053,41039,-11,45.0048,-93.477,43.9386,-122.8473,41039
27093,41039,-4,45.1233,-94.5287,43.9386,-122.8473,41039
27123,41039,-24,45.0175,-93.0999,43.9386,-122.8473,41039
27131,41039,-134,44.3543,-93.2966,43.9386,-122.8473,41039
27149,41039,-52,45.5862,-96.0002,43.9386,-122.8473,41039
27171,41039,-23,45.174,-93.9636,43.9386,-122.8473,41039
28051,41039,-11,33.1237,-90.0917,43.9386,-122.8473,41039
29001,41039,-9,40.1905,-92.6008,43.9386,-122.8473,41039
29027,41039,-4,38.8357,-91.9261,43.9386,-122.8473,41039
29077,41039,-13,37.2576,-93.3419,43.9386,-122.8473,41039
29107,41039,-9,39.0656,-93.7856,43.9386,-122.8473,41039
29125,41039,-3,38.1617,-91.9249,43.9386,-122.8473,41039
29169,41039,-64,37.8246,-92.2078,43.9386,-122.8473,41039
29183,41039,-13,38.7824,-90.6741,43.9386,-122.8473,41039
30001,41039,-7,45.133,-112.899,43.9386,-122.8473,41039
30013,41039,-5,47.3081,-111.3475,43.9386,-122.8473,41039
30031,41039,-5,45.5411,-111.1696,43.9386,-122.8473,41039
30047,41039,-25,47.6459,-114.0894,43.9386,-122.8473,41039
30049,41039,-7,47.1224,-112.3904,43.9386,-122.8473,41039
30063,41039,-16,47.0364,-113.9235,43.9386,-122.8473,41039
30067,41039,-15,45.4893,-110.5248,43.9386,-122.8473,41039
30111,41039,-2,45.9372,-108.2748,43.9386,-122.8473,41039
31019,41039,-1,40.855,-99.0751,43.9386,-122.8473,41039
32003,41039,-261,36.2151,-115.0146,43.9386,-122.8473,41039
32019,41039,-4,39.0206,-119.1893,43.9386,-122.8473,41039
32031,41039,-65,40.6657,-119.6643,43.9386,-122.8473,41039
33003,41039,-1,43.8737,-71.203,43.9386,-122.8473,41039
33015,41039,-9,42.9875,-71.1256,43.9386,-122.8473,41039
34009,41039,-3,39.149,-74.8005,43.9386,-122.8473,41039
35001,41039,-4,35.0513,-106.6705,43.9386,-122.8473,41039
35023,41039,-8,31.914,-108.7148,43.9386,-122.8473,41039
35031,41039,-8,35.5805,-108.2625,43.9386,-122.8473,41039
35039,41039,-4,36.5096,-106.6934,43.9386,-122.8473,41039
36061,41039,-13,40.7721,-73.9717,43.9386,-122.8473,41039
36067,41039,-52,43.0061,-76.1946,43.9386,-122.8473,41039
36109,41039,-10,42.4518,-76.4736,43.9386,-122.8473,41039
37021,41039,-10,35.6113,-82.5301,43.9386,-122.8473,41039
37025,41039,-36,35.3873,-80.5513,43.9386,-122.8473,41039
37049,41039,-32,35.1235,-77.0913,43.9386,-122.8473,41039
37055,41039,-21,35.7632,-75.7824,43.9386,-122.8473,41039
37063,41039,-22,36.0359,-78.8768,43.9386,-122.8473,41039
37067,41039,-14,36.1306,-80.2561,43.9386,-122.8473,41039
37135,41039,-32,36.0612,-79.1206,43.9386,-122.8473,41039
38015,41039,-7,46.9773,-100.4688,43.9386,-122.8473,41039
38025,41039,-33,47.3566,-102.6183,43.9386,-122.8473,41039
38027,41039,-3,47.7175,-98.9018,43.9386,-122.8473,41039
38035,41039,-6,47.9217,-97.4571,43.9386,-122.8473,41039
38079,41039,-3,48.7725,-99.841,43.9386,-122.8473,41039
39019,41039,-37,40.5797,-81.0899,43.9386,-122.8473,41039
39035,41039,-16,41.4243,-81.6588,43.9386,-122.8473,41039
39041,41039,-11,40.2784,-83.0045,43.9386,-122.8473,41039
39049,41039,-23,39.9693,-83.0091,43.9386,-122.8473,41039
39103,41039,-11,41.1177,-81.8999,43.9386,-122.8473,41039
39165,41039,-42,39.4273,-84.1666,43.9386,-122.8473,41039
39169,41039,-59,40.8293,-81.8878,43.9386,-122.8473,41039
40013,41039,-4,33.9623,-96.2602,43.9386,-122.8473,41039
40027,41039,-11,35.2035,-97.3267,43.9386,-122.8473,41039
40041,41039,-59,36.4083,-94.8026,43.9386,-122.8473,41039
40047,41039,-8,36.3791,-97.7827,43.9386,-122.8473,41039
40065,41039,-7,34.588,-99.4154,43.9386,-122.8473,41039
40075,41039,-50,34.9163,-98.9806,43.9386,-122.8473,41039
40087,41039,-11,35.0089,-97.443,43.9386,-122.8473,41039
40109,41039,-37,35.5514,-97.4069,43.9386,-122.8473,41039
40119,41039,-5,36.0772,-96.9754,43.9386,-122.8473,41039
40131,41039,-7,36.372,-95.6048,43.9386,-122.8473,41039
40135,41039,-3,35.4956,-94.7557,43.9386,-122.8473,41039
40143,41039,-6,36.1212,-95.9414,43.9386,-122.8473,41039
41001,41039,-73,44.7091,-117.6755,43.9386,-122.8473,41039
41003,41039,-627,44.4917,-123.4285,43.9386,-122.8473,41039
41005,41039,-726,45.1879,-122.2203,43.9386,-122.8473,41039
41007,41039,-132,45.9948,-123.6562,43.9386,-122.8473,41039
41009,41039,-23,45.9437,-123.0891,43.9386,-122.8473,41039
41011,41039,-204,43.1742,-124.0597,43.9386,-122.8473,41039
41013,41039,-14,44.1422,-120.356,43.9386,-122.8473,41039
41015,41039,-93,42.4576,-124.1563,43.9386,-122.8473,41039
41017,41039,-507,43.9146,-121.2269,43.9386,-122.8473,41039
41019,41039,-820,43.2795,-123.1666,43.9386,-122.8473,41039
41023,41039,-2,44.4913,-119.0073,43.9386,-122.8473,41039
41027,41039,-16,45.5193,-121.6514,43.9386,-122.8473,41039
41029,41039,-362,42.4321,-122.7283,43.9386,-122.8473,41039
41031,41039,-95,44.6294,-121.1764,43.9386,-122.8473,41039
41033,41039,-74,42.3652,-123.5556,43.9386,-122.8473,41039
41035,41039,-113,42.6863,-121.65,43.9386,-122.8473,41039
41037,41039,-28,42.793,-120.3872,43.9386,-122.8473,41039
41041,41039,-46,44.6418,-123.8681,43.9386,-122.8473,41039
41043,41039,-583,44.4887,-122.5341,43.9386,-122.8473,41039
41045,41039,-109,43.1935,-117.6231,43.9386,-122.8473,41039
41047,41039,-920,44.9032,-122.5846,43.9386,-122.8473,41039
41051,41039,"-1,734",45.5465,-122.4147,43.9386,-122.8473,41039
41053,41039,-203,44.9035,-123.4131,43.9386,-122.8473,41039
41057,41039,-45,45.4634,-123.7128,43.9386,-122.8473,41039
41059,41039,-229,45.5916,-118.7366,43.9386,-122.8473,41039
41061,41039,-11,45.3105,-118.009,43.9386,-122.8473,41039
41065,41039,-37,45.1602,-121.1676,43.9386,-122.8473,41039
41067,41039,-987,45.5598,-123.0983,43.9386,-122.8473,41039
41071,41039,-291,45.2326,-123.3078,43.9386,-122.8473,41039
42003,41039,-4,40.4689,-79.9817,43.9386,-122.8473,41039
42011,41039,-14,40.4164,-75.926,43.9386,-122.8473,41039
42017,41039,-18,40.3369,-75.1068,43.9386,-122.8473,41039
42101,41039,-59,40.0082,-75.1331,43.9386,-122.8473,41039
44003,41039,-22,41.672,-71.593,43.9386,-122.8473,41039
45015,41039,-8,33.1976,-79.9509,43.9386,-122.8473,41039
45073,41039,-62,34.7533,-83.0658,43.9386,-122.8473,41039
45091,41039,-28,34.9746,-81.1841,43.9386,-122.8473,41039
46081,41039,-17,44.3587,-103.7921,43.9386,-122.8473,41039
46099,41039,-3,43.6741,-96.7915,43.9386,-122.8473,41039
47001,41039,-17,36.1186,-84.199,43.9386,-122.8473,41039
47065,41039,-35,35.1813,-85.1644,43.9386,-122.8473,41039
47093,41039,-16,35.9932,-83.9375,43.9386,-122.8473,41039
47101,41039,-14,35.5272,-87.4935,43.9386,-122.8473,41039
47119,41039,-20,35.6178,-87.0771,43.9386,-122.8473,41039
47167,41039,-24,35.4967,-89.7594,43.9386,-122.8473,41039
48027,41039,-61,31.0376,-97.4782,43.9386,-122.8473,41039
48121,41039,-29,33.2053,-97.1169,43.9386,-122.8473,41039
48167,41039,-7,29.3896,-94.9597,43.9386,-122.8473,41039
48201,41039,-27,29.8575,-95.393,43.9386,-122.8473,41039
48439,41039,-44,32.7715,-97.291,43.9386,-122.8473,41039
48451,41039,-21,31.4046,-100.4625,43.9386,-122.8473,41039
48453,41039,-58,30.3347,-97.7817,43.9386,-122.8473,41039
49005,41039,-7,41.7226,-111.7435,43.9386,-122.8473,41039
49019,41039,-2,38.9819,-109.5698,43.9386,-122.8473,41039
49035,41039,-80,40.6669,-111.9238,43.9386,-122.8473,41039
49037,41039,-18,37.6261,-109.8043,43.9386,-122.8473,41039
49039,41039,-4,39.3738,-111.5764,43.9386,-122.8473,41039
49049,41039,-165,40.1199,-111.6704,43.9386,-122.8473,41039
50023,41039,-26,44.2731,-72.615,43.9386,-122.8473,41039
51013,41039,-87,38.8784,-77.101,43.9386,-122.8473,41039
51059,41039,-17,38.8364,-77.2766,43.9386,-122.8473,41039
51153,41039,-47,38.7046,-77.4802,43.9386,-122.8473,41039
51179,41039,-23,38.4208,-77.4579,43.9386,-122.8473,41039
51510,41039,-24,38.8178,-77.084,43.9386,-122.8473,41039
51540,41039,-10,38.0373,-78.4842,43.9386,-122.8473,41039
51660,41039,-15,38.4353,-78.8729,43.9386,-122.8473,41039
53005,41039,-12,46.2396,-119.5112,43.9386,-122.8473,41039
53007,41039,-8,47.8692,-120.6189,43.9386,-122.8473,41039
53011,41039,-387,45.7793,-122.4826,43.9386,-122.8473,41039
53029,41039,-16,48.1638,-122.5494,43.9386,-122.8473,41039
53033,41039,-643,47.49,-121.8065,43.9386,-122.8473,41039
53035,41039,-24,47.6134,-122.6734,43.9386,-122.8473,41039
53041,41039,-7,46.5775,-122.3919,43.9386,-122.8473,41039
53047,41039,-13,48.5488,-119.7408,43.9386,-122.8473,41039
53053,41039,-98,47.0267,-122.1116,43.9386,-122.8473,41039
53057,41039,-28,48.4795,-121.7327,43.9386,-122.8473,41039
53061,41039,-98,48.0476,-121.6979,43.9386,-122.8473,41039
53063,41039,-107,47.6207,-117.404,43.9386,-122.8473,41039
53065,41039,-5,48.3989,-117.8551,43.9386,-122.8473,41039
53067,41039,-78,46.9268,-122.8328,43.9386,-122.8473,41039
53073,41039,-60,48.8256,-121.7206,43.9386,-122.8473,41039
53075,41039,-18,46.9013,-117.523,43.9386,-122.8473,41039
53077,41039,-5,46.4568,-120.7387,43.9386,-122.8473,41039
55059,41039,-45,42.5766,-88.0421,43.9386,-122.8473,41039
55075,41039,-2,45.3829,-88.0334,43.9386,-122.8473,41039
55127,41039,-4,42.6685,-88.5416,43.9386,-122.8473,41039
55133,41039,-8,43.0183,-88.3043,43.9386,-122.8473,41039
56005,41039,-183,44.2481,-105.5484,43.9386,-122.8473,41039
56033,41039,-11,44.7907,-106.88,43.9386,-122.8473,41039
56039,41039,-5,43.9345,-110.5897,43.9386,-122.8473,41039
56041,41039,-27,41.2875,-110.5474,43.9386,-122.8473,41039
56045,41039,-59,43.8403,-104.5674,43.9386,-122.8473,41039
2070,41041,-3,59.7983,-158.2142,44.6418,-123.8681,41041
2105,41041,-2,58.2858,-135.6387,44.6418,-123.8681,41041
2110,41041,-10,58.4509,-134.1764,44.6418,-123.8681,41041
2122,41041,-51,60.2538,-151.5612,44.6418,-123.8681,41041
2198,41041,-11,55.8164,-133.0585,44.6418,-123.8681,41041
2275,41041,-2,56.3254,-132.031,44.6418,-123.8681,41041
4013,41041,-84,33.3487,-112.4911,44.6418,-123.8681,41041
4025,41041,-18,34.5997,-112.5538,44.6418,-123.8681,41041
4027,41041,-11,32.7693,-113.9058,44.6418,-123.8681,41041
6001,41041,-31,37.6464,-121.8886,44.6418,-123.8681,41041
6013,41041,-13,37.9193,-121.9281,44.6418,-123.8681,41041
6055,41041,-114,38.5065,-122.3306,44.6418,-123.8681,41041
6059,41041,-54,33.7031,-117.7609,44.6418,-123.8681,41041
6067,41041,-32,38.4488,-121.3445,44.6418,-123.8681,41041
6073,41041,-17,33.0339,-116.7354,44.6418,-123.8681,41041
8035,41041,-15,39.3297,-104.9292,44.6418,-123.8681,41041
8059,41041,-16,39.5865,-105.2505,44.6418,-123.8681,41041
8107,41041,-13,40.4855,-106.9915,44.6418,-123.8681,41041
16057,41041,-2,46.8156,-116.7116,44.6418,-123.8681,41041
16069,41041,-16,46.327,-116.7499,44.6418,-123.8681,41041
16075,41041,-37,44.0068,-116.7605,44.6418,-123.8681,41041
17031,41041,-5,41.8401,-87.817,44.6418,-123.8681,41041
20069,41041,-15,37.7385,-100.438,44.6418,-123.8681,41041
20091,41041,-29,38.8837,-94.8226,44.6418,-123.8681,41041
20125,41041,-6,37.1925,-95.7428,44.6418,-123.8681,41041
29063,41041,-256,39.8929,-94.4045,44.6418,-123.8681,41041
29097,41041,-10,37.2035,-94.3405,44.6418,-123.8681,41041
29161,41041,-7,37.8771,-91.7927,44.6418,-123.8681,41041
29187,41041,-14,37.8106,-90.4726,44.6418,-123.8681,41041
31089,41041,-4,42.4556,-98.7838,44.6418,-123.8681,41041
31109,41041,-73,40.7842,-96.6878,44.6418,-123.8681,41041
32003,41041,-35,36.2151,-115.0146,44.6418,-123.8681,41041
35001,41041,-38,35.0513,-106.6705,44.6418,-123.8681,41041
38021,41041,-3,46.1101,-98.5049,44.6418,-123.8681,41041
40091,41041,-3,35.3736,-95.6669,44.6418,-123.8681,41041
41001,41041,-17,44.7091,-117.6755,44.6418,-123.8681,41041
41003,41041,-124,44.4917,-123.4285,44.6418,-123.8681,41041
41005,41041,-35,45.1879,-122.2203,44.6418,-123.8681,41041
41009,41041,-11,45.9437,-123.0891,44.6418,-123.8681,41041
41011,41041,-34,43.1742,-124.0597,44.6418,-123.8681,41041
41015,41041,-24,42.4576,-124.1563,44.6418,-123.8681,41041
41017,41041,-45,43.9146,-121.2269,44.6418,-123.8681,41041
41019,41041,-137,43.2795,-123.1666,44.6418,-123.8681,41041
41021,41041,-3,45.3778,-120.2115,44.6418,-123.8681,41041
41029,41041,-38,42.4321,-122.7283,44.6418,-123.8681,41041
41031,41041,-6,44.6294,-121.1764,44.6418,-123.8681,41041
41035,41041,-60,42.6863,-121.65,44.6418,-123.8681,41041
41039,41041,-129,43.9386,-122.8473,44.6418,-123.8681,41041
41043,41041,-144,44.4887,-122.5341,44.6418,-123.8681,41041
41045,41041,-48,43.1935,-117.6231,44.6418,-123.8681,41041
41047,41041,-415,44.9032,-122.5846,44.6418,-123.8681,41041
41051,41041,-149,45.5465,-122.4147,44.6418,-123.8681,41041
41053,41041,-86,44.9035,-123.4131,44.6418,-123.8681,41041
41057,41041,-54,45.4634,-123.7128,44.6418,-123.8681,41041
41059,41041,-17,45.5916,-118.7366,44.6418,-123.8681,41041
41061,41041,-5,45.3105,-118.009,44.6418,-123.8681,41041
41063,41041,-12,45.5798,-117.1809,44.6418,-123.8681,41041
41067,41041,-223,45.5598,-123.0983,44.6418,-123.8681,41041
41071,41041,-62,45.2326,-123.3078,44.6418,-123.8681,41041
42133,41041,-52,39.9201,-76.7263,44.6418,-123.8681,41041
49005,41041,-7,41.7226,-111.7435,44.6418,-123.8681,41041
49021,41041,-61,37.8591,-113.2894,44.6418,-123.8681,41041
49025,41041,-7,37.2853,-111.888,44.6418,-123.8681,41041
53003,41041,-20,46.1918,-117.2027,44.6418,-123.8681,41041
53005,41041,-31,46.2396,-119.5112,44.6418,-123.8681,41041
53009,41041,-58,48.0491,-123.9274,44.6418,-123.8681,41041
53011,41041,-91,45.7793,-122.4826,44.6418,-123.8681,41041
53025,41041,-21,47.2056,-119.4516,44.6418,-123.8681,41041
53027,41041,-1,47.1498,-123.7732,44.6418,-123.8681,41041
53033,41041,-10,47.49,-121.8065,44.6418,-123.8681,41041
53035,41041,-56,47.6134,-122.6734,44.6418,-123.8681,41041
53057,41041,-14,48.4795,-121.7327,44.6418,-123.8681,41041
53061,41041,-14,48.0476,-121.6979,44.6418,-123.8681,41041
53071,41041,-12,46.2297,-118.4786,44.6418,-123.8681,41041
53075,41041,-3,46.9013,-117.523,44.6418,-123.8681,41041
2016,41043,-8,,,44.4887,-122.5341,41043
2060,41043,-3,58.7422,-156.7027,44.4887,-122.5341,41043
2130,41043,-5,55.5867,-130.937,44.4887,-122.5341,41043
